id,subject,subject_en,domain,domain_en,name,type,age_range_start,age_range_end,stage,description,evidence,assessment_prompt,cn_standards,source_gap_id,origin
mtc_188,物理,Physics,实验探究,Scientific Inquiry,探究凸透镜成像规律,PROCEDURAL,13,15,第四学段(7~9年级),能在光具座上完成探究凸透镜成像规律的实验，通过改变物距观察成像情况，记录数据并总结成像规律。,能在光具座上正确放置蜡烛凸透镜光屏；能找到成清晰像的位置并记录物距像距；能总结出三种成像情况,让 {{name}} 说说在光具座上怎么找到凸透镜成倒立放大实像的位置，物距应该在什么范围。,moe-2022-physics:S4.IN.03,G-JH-PHYS-04,cn_only
mtc_189,物理,Physics,实验探究,Scientific Inquiry,探究二力平衡的条件,PROCEDURAL,13,14,第四学段(7~9年级),能设计并完成探究二力平衡条件的实验（在硬纸片两端挂细线和钩码，改变力的大小方向是否共线是否同体）。,能设计二力平衡实验方案；能通过改变实验条件验证四个条件；能分析为什么实验中要用硬纸片（减小摩擦影响）,让 {{name}} 设计一个验证二力平衡条件的实验，说说怎么验证两个力必须在同一直线上。,moe-2022-physics:S4.IN.04,G-JH-PHYS-04,upstream_adapt
mtc_190,物理,Physics,实验探究,Scientific Inquiry,探究滑动摩擦力的影响因素,PROCEDURAL,12,14,第四学段(7~9年级),能用弹簧测力计拉着木块在水平面上做匀速直线运动（二力平衡条件下测力计示数等于摩擦力），探究压力和接触面粗糙程度对摩擦力的影响。,能说明实验中为什么要匀速拉动木块；能用控制变量法设计实验步骤；能分析压力和接触面粗糙程度对摩擦力的影响,让 {{name}} 设计一个探究接触面粗糙程度对滑动摩擦力影响的实验，说说怎么控制变量。,moe-2022-physics:S4.IN.05,G-JH-PHYS-04,upstream_adapt
mtc_191,物理,Physics,实验探究,Scientific Inquiry,探究液体压强的特点,PROCEDURAL,13,14,第四学段(7~9年级),能用 U 形管压强计探究液体内部压强的特点（同一深度各方向压强相等、深度越深压强越大、密度越大压强越大）。,能正确使用 U 形管压强计；能通过实验探究深度和密度对液体压强的影响；能记录数据并得出结论,让 {{name}} 设计实验探究液体压强与深度的关系，说说用什么器材、怎么操作。,moe-2022-physics:S4.IN.06,G-JH-PHYS-04,cn_only
mtc_192,物理,Physics,实验探究,Scientific Inquiry,探究浮力的大小（阿基米德原理实验）,PROCEDURAL,13,14,第四学段(7~9年级),能设计实验验证阿基米德原理（用弹簧测力计测物体在空气中的重力和浸入水中后的拉力，用量筒测排开水的体积，比较浮力和排开水的重力）。,能设计验证阿基米德原理的实验方案；能正确测量浮力和排开液体的重力；能比较实验数据验证 F浮=G排,让 {{name}} 设计一个验证阿基米德原理的实验，说说需要测哪些物理量。,moe-2022-physics:S4.IN.07,G-JH-PHYS-04,cn_only
mtc_193,物理,Physics,实验探究,Scientific Inquiry,探究串并联电路的电流电压规律,PROCEDURAL,13,14,第四学段(7~9年级),能用电流表和电压表探究串联电路（电流处处相等、电压之和等于总电压）和并联电路（电压相等、电流之和等于总电流）的规律。,能正确连接电流表和电压表测串并联电路；能记录数据总结串联和并联的电流电压规律；能分析实验误差,让 {{name}} 用电流表分别测串联电路中不同位置的电流，比较它们的大小关系。,moe-2022-physics:S4.IN.08,G-JH-PHYS-04,upstream_adapt
mtc_194,物理,Physics,实验探究,Scientific Inquiry,伏安法测电阻,PROCEDURAL,13,15,第四学段(7~9年级),能用电压表和电流表（伏安法）测量定值电阻的阻值（R=U/I），设计电路并多次测量取平均值减小误差，了解测小灯泡电阻的方法。,能设计伏安法测电阻的电路图；能正确连接电路并测量多组电压电流数据；能用 R=U/I 计算电阻并取平均值,让 {{name}} 设计一个用伏安法测未知电阻的电路，说说为什么要多次测量取平均值。,moe-2022-physics:S4.IN.09,G-JH-PHYS-04,upstream_adapt
mtc_195,数学,Mathematics,数与代数,Number & Algebra,有理数的意义与数轴表示,CONCEPTUAL,12,13,第四学段(7~9年级),理解有理数的意义，能用数轴上的点表示有理数，掌握相反数的概念。,能在数轴上表示任意有理数；能求一个数的相反数；能借助数轴比较两个有理数的大小,给 {{name}} 几个正负数，请他在数轴上标出来并比较大小、说出相反数。,moe-2022-math:S4.NA.01,G-JH-MATH-01,cn_only
mtc_196,数学,Mathematics,数与代数,Number & Algebra,绝对值的概念与化简,CONCEPTUAL,12,13,第四学段(7~9年级),理解绝对值的几何意义和代数定义，能求任意有理数的绝对值，会化简含绝对值的式子。,能说出绝对值的定义和几何意义；能正确求一个数的绝对值；能比较两个负数的大小,让 {{name}} 求 -5 和 3 的绝对值，并比较 -5 和 -3 的大小。,moe-2022-math:S4.NA.01,G-JH-MATH-01,cn_only
mtc_197,数学,Mathematics,数与代数,Number & Algebra,有理数的加减运算,PROCEDURAL,12,13,第四学段(7~9年级),掌握有理数加法和减法的运算法则，能进行有理数的加减混合运算并化为加法连加。,能正确进行有理数加法运算；能把减法转化为加法进行运算；能进行加减混合运算,给 {{name}} 几道有理数加减混合运算题，检查他能否正确计算。,moe-2022-math:S4.NA.01,G-JH-MATH-01,upstream_adapt
mtc_198,数学,Mathematics,数与代数,Number & Algebra,有理数的乘除与乘方运算,PROCEDURAL,12,13,第四学段(7~9年级),掌握有理数乘除运算法则和乘方的意义，能用科学记数法表示大数，进行有理数混合运算。,能正确进行有理数乘除运算；能进行乘方运算并用科学记数法表示数；能按运算顺序完成混合运算,让 {{name}} 计算 -2 的三次方并把 3500000 用科学记数法表示出来。,moe-2022-math:S4.NA.01,G-JH-MATH-01,cn_only
mtc_199,数学,Mathematics,数与代数,Number & Algebra,平方根与立方根,CONCEPTUAL,12,14,第四学段(7~9年级),理解平方根、算术平方根和立方根的概念，能求非负数的平方根和任意数的立方根。,能区分平方根和算术平方根；能正确求一个数的平方根和立方根；能说明开平方与平方的互逆关系,让 {{name}} 求 16 的平方根、9 的算术平方根和 27 的立方根。,moe-2022-math:S4.NA.02,G-JH-MATH-01,upstream_adapt
mtc_200,数学,Mathematics,数与代数,Number & Algebra,实数与无理数,CONCEPTUAL,12,14,第四学段(7~9年级),认识无理数是无限不循环小数，理解实数的分类，能在数轴上表示某些无理数。,能区分有理数和无理数；能对实数进行分类；能在数轴上画出根号2的大致位置,让 {{name}} 说说无理数是什么，并判断根号2、3.14、三分之一分别是什么数。,moe-2022-math:S4.NA.02,G-JH-MATH-01,cn_only
mtc_201,数学,Mathematics,数与代数,Number & Algebra,整式的概念与加减,PROCEDURAL,12,13,第四学段(7~9年级),理解单项式、多项式、整式的概念，能识别整式的项和系数，会进行整式的加减运算（去括号合并同类项）。,能识别单项式多项式及其系数和次数；能正确合并同类项；能进行整式的加减运算,给 {{name}} 一个多项式，请他合并同类项并化简。,moe-2022-math:S4.NA.03,G-JH-MATH-01,upstream_adapt
mtc_202,数学,Mathematics,数与代数,Number & Algebra,幂的运算性质,PROCEDURAL,12,14,第四学段(7~9年级),掌握同底数幂乘法、幂的乘方、积的乘方和同底数幂除法的运算性质并能运用。,能运用同底数幂乘除法则进行计算；能运用幂的乘方和积的乘方法则；能综合运用幂的运算性质,让 {{name}} 计算 a 的平方乘 a 的三次方以及 (a平方) 的三次方。,moe-2022-math:S4.NA.03,G-JH-MATH-01,cn_only
mtc_203,数学,Mathematics,数与代数,Number & Algebra,整式的乘法与乘法公式,PROCEDURAL,12,14,第四学段(7~9年级),掌握单项式与多项式、多项式与多项式相乘的法则，熟练运用平方差公式和完全平方公式。,能进行多项式的乘法运算；能运用平方差公式计算；能运用完全平方公式计算,给 {{name}} 一道含乘法公式的整式乘法题，检查他能否正确运用公式。,moe-2022-math:S4.NA.03,G-JH-MATH-01,upstream_adapt
mtc_204,数学,Mathematics,数与代数,Number & Algebra,因式分解·提公因式法与公式法,PROCEDURAL,12,14,第四学段(7~9年级),理解因式分解与整式乘法的关系，掌握提公因式法和公式法（平方差、完全平方）分解因式。,能识别因式分解与整式乘法的关系；能提取公因式进行分解；能用公式法分解因式,让 {{name}} 把 x的平方减4 和 x的平方加6x加9 分解因式。,moe-2022-math:S4.NA.04,G-JH-MATH-01,upstream_adapt
mtc_205,数学,Mathematics,数与代数,Number & Algebra,分式的概念与基本性质,CONCEPTUAL,13,15,第四学段(7~9年级),理解分式的概念，掌握分式有意义、无意义和值为零的条件，能运用分式的基本性质进行约分和通分。,能判断分式有意义的条件；能求分式值为零的条件；能对分式进行约分和通分,给 {{name}} 一个分式，请他说出 x 取什么值时分式有意义、等于零。,moe-2022-math:S4.NA.05,G-JH-MATH-01,cn_only
mtc_206,数学,Mathematics,数与代数,Number & Algebra,分式的运算,PROCEDURAL,13,15,第四学段(7~9年级),掌握分式的加减乘除和乘方运算，能进行分式的混合运算。,能进行分式的加减运算；能进行分式的乘除运算；能完成分式的混合运算,给 {{name}} 一道分式加减和一道分式乘除的题，检查他能否正确计算。,moe-2022-math:S4.NA.05,G-JH-MATH-01,cn_only
mtc_207,数学,Mathematics,数与代数,Number & Algebra,分式方程及其应用,PROCEDURAL,13,15,第四学段(7~9年级),会解可化为一元一次方程的分式方程，理解验根的必要性，能列分式方程解简单的实际问题。,能解可化为一元一次方程的分式方程；能说明为什么必须验根并正确验根；能列分式方程解应用题,让 {{name}} 解一道分式方程，并说明为什么要检验增根。,moe-2022-math:S4.NA.05,G-JH-MATH-01,cn_only
mtc_208,数学,Mathematics,方程与不等式,Equations & Inequalities,一元一次方程的解法,PROCEDURAL,12,13,第四学段(7~9年级),掌握一元一次方程的标准步骤（去分母去括号移项合并同类项系数化为1），能正确求解。,能说出解一元一次方程的一般步骤；能正确解含分母括号的一元一次方程；能检验解的正确性,让 {{name}} 解方程 3(x-2)=2x+1 并检验结果。,moe-2022-math:S4.EQ.01,G-JH-MATH-02,upstream_adapt
mtc_209,数学,Mathematics,方程与不等式,Equations & Inequalities,一元一次方程的实际应用,PROCEDURAL,12,14,第四学段(7~9年级),能根据实际问题（行程工程利润等）分析等量关系，列一元一次方程求解并检验合理性。,能从实际问题中找出等量关系；能正确列出一元一次方程；能检验解的合理性并作答,给 {{name}} 一道行程问题，请他列方程求解并检验答案是否合理。,moe-2022-math:S4.EQ.01,G-JH-MATH-02,upstream_adapt
mtc_210,数学,Mathematics,方程与不等式,Equations & Inequalities,二元一次方程组的解法,PROCEDURAL,12,14,第四学段(7~9年级),掌握代入消元法和加减消元法解二元一次方程组，体会消元思想。,能用代入消元法解方程组；能用加减消元法解方程组；能根据方程特点选择合适的方法,让 {{name}} 用代入法和加减法分别解一个二元一次方程组。,moe-2022-math:S4.EQ.02,G-JH-MATH-02,upstream_adapt
mtc_211,数学,Mathematics,方程与不等式,Equations & Inequalities,二元一次方程组的应用,PROCEDURAL,12,14,第四学段(7~9年级),能根据实际问题列出二元一次方程组求解，体会方程组是解决多个未知量问题的有效模型。,能从实际问题中找出两个等量关系；能列出二元一次方程组；能求解并检验合理性,给 {{name}} 一道鸡兔同笼类问题，请他用方程组求解。,moe-2022-math:S4.EQ.02,G-JH-MATH-02,upstream_adapt
mtc_212,数学,Mathematics,方程与不等式,Equations & Inequalities,一元二次方程的解法,PROCEDURAL,13,15,第四学段(7~9年级),掌握配方法、公式法和因式分解法（含直接开平方法）解一元二次方程，能根据方程特点选择合适方法。,能用配方法解一元二次方程；能用公式法求解；能用因式分解法求解,让 {{name}} 用两种方法解 x的平方减5x加6等于0。,moe-2022-math:S4.EQ.03,G-JH-MATH-02,cn_only
mtc_213,数学,Mathematics,方程与不等式,Equations & Inequalities,一元二次方程根的判别式,CONCEPTUAL,13,15,第四学段(7~9年级),理解根的判别式 Δ=b²-4ac 的意义，能用它判断一元二次方程根的情况（两个不相等实根、两个相等实根、无实根）。,能计算判别式的值；能用判别式判断根的情况；能根据根的情况确定字母系数的取值范围,让 {{name}} 用判别式说明 x的平方加x加1等于0 有没有实数根。,moe-2022-math:S4.EQ.03,G-JH-MATH-02,cn_only
